freq[Hz];re:Trc1_S11;im:Trc1_S11;re:Trc2_S41;im:Trc2_S41;re:Trc3_S13;im:Trc3_S13;re:Trc4_S14;im:Trc4_S14;re:Trc5_S21;im:Trc5_S21;re:Trc6_S22;im:Trc6_S22;re:Trc7_S23;im:Trc7_S23;re:Trc8_S24;im:Trc8_S24;re:Trc9_S31;im:Trc9_S31;re:Trc10_S32;im:Trc10_S32;re:Trc11_S33;im:Trc11_S33;re:Trc12_S34;im:Trc12_S34;re:Trc13_S41;im:Trc13_S41;re:Trc14_S42;im:Trc14_S42;re:Trc15_S43;im:Trc15_S43;re:Trc16_S22;im:Trc16_S22;re:Trc17_S22;im:Trc17_S22;
4.825770340681362E+009;2.360460683809894E-002;-2.508385419794638E-001;2.673677911448983E-006;-5.248632949561411E-005;1.329908297822220E-007;7.301400898521977E-006;-1.684461158931391E-005;-3.703464573702949E-005;1.086898050844185E-005;-1.614113293681070E-005;-1.198842594164674E-001;3.663484277463308E-001;7.154638479853929E-007;-6.086840962605904E-007;2.039100869250064E-005;3.806886747512116E-006;1.111840577058176E-006;2.583916209049922E-006;2.940400304074696E-006;7.480405003648080E-006;3.774613442703879E-001;-8.967142152318776E-001;-1.904561589761555E-005;-9.125495985376383E-006;2.673677911448983E-006;-5.248632949561411E-005;1.791393669282897E-005;-1.143287263193207E-005;1.931333348244216E-006;-1.022755489271438E-006;-1.198842594164674E-001;3.663484277463308E-001;-1.198842594164674E-001;3.663484277463308E-001;
4.841801803607214E+009;2.880395112458734E-002;-2.820141367988918E-001;-6.885899087966879E-005;-4.816116331188526E-005;5.532548348365085E-006;-2.867491340010851E-006;-6.492408335760489E-005;-2.893367895575030E-005;-2.215982510102901E-005;6.506871219708893E-007;-6.688062646174640E-002;3.733119287023388E-001;-3.847998243753994E-006;-1.683424541329035E-006;1.038011945168339E-006;7.199660909943218E-006;1.527485584308718E-005;-1.047328704417699E-005;-8.259070358480406E-006;-1.753354664991920E-005;3.721387886967032E-001;-8.966448686760739E-001;1.800474230243088E-005;2.041230266044538E-006;-6.885899087966879E-005;-4.816116331188526E-005;-7.127495115997571E-006;-1.081422187768414E-005;5.855406758940925E-006;-3.577542678351584E-006;-6.688062646174640E-002;3.733119287023388E-001;-6.688062646174640E-002;3.733119287023388E-001;
4.857833266533066E+009;-1.165165478003646E-004;-2.970428365247970E-001;-4.186084013574106E-005;-2.028545652735453E-005;-1.585009347648144E-006;1.108323543442726E-006;-7.510970970431560E-005;-3.691301032964208E-005;-1.992831805314650E-006;-1.046690816779127E-005;-1.413034296875942E-002;3.707914454513280E-001;7.588315471243485E-007;-1.889319699833040E-006;4.400380521809482E-006;-4.186654803104942E-005;9.986140416597499E-006;8.865716278841645E-006;2.807837035518586E-007;5.512741232796046E-006;3.692449955940088E-001;-8.941363244476518E-001;2.190368545911823E-006;1.074450931307042E-005;-4.186084013574106E-005;-2.028545652735453E-005;4.470169009976021E-006;-1.972648937666433E-005;4.012005097625373E-006;1.356543907213729E-006;-1.413034296875942E-002;3.707914454513280E-001;-1.413034296875942E-002;3.707914454513280E-001;
4.873864729458918E+009;-4.182687745168714E-002;-3.328454777497030E-001;-6.244386220234739E-005;3.968096049910116E-006;-2.953396870212542E-006;3.431353532827025E-007;-9.699888388945277E-005;-2.620252317313059E-005;-4.722242282263954E-006;-3.778449116612885E-006;3.617663173092803E-002;3.601327920862677E-001;3.859085863561224E-006;-1.071272450512559E-007;9.104491638058884E-007;-1.081214121855594E-005;2.445781003819534E-005;-1.016573183874998E-005;1.799067227663602E-005;-1.246650816281804E-006;3.712344892301612E-001;-8.909575848280542E-001;-1.027213058731938E-006;-1.529181583939271E-005;-6.244386220234739E-005;3.968096049910116E-006;-1.953820787343677E-006;-9.096236235725820E-006;7.044348287990398E-006;-2.327975260165581E-006;3.617663173092803E-002;3.601327920862677E-001;3.617663173092803E-002;3.601327920862677E-001;
4.889896192384769E+009;-4.514736643255403E-002;-3.790625660458965E-001;-9.942713862809980E-005;-5.488907979770715E-005;-2.729587798461904E-006;1.669456880132023E-006;-8.012367919530360E-005;-6.596045128950311E-005;-4.357473059472896E-009;-2.275781052454730E-005;8.404212617682255E-002;3.422984167481883E-001;5.266007579442155E-006;6.050611998884480E-006;1.564546887202626E-005;-1.103160907704837E-005;3.062203751917833E-005;3.824179306805915E-006;-4.391384646600523E-006;6.671298401345232E-007;3.796878130302193E-001;-8.865000747368294E-001;2.139616912517214E-005;1.784006963411054E-005;-9.942713862809980E-005;-5.488907979770715E-005;-8.493353976630508E-006;-1.980787802082071E-006;-4.022848802791845E-006;6.916455664293681E-006;8.404212617682255E-002;3.422984167481883E-001;8.404212617682255E-002;3.422984167481883E-001;
4.905927655310621E+009;-7.388805684093516E-002;-3.514702110536793E-001;-9.516526250415855E-005;-1.311233879505439E-005;-3.867201701542166E-006;-2.411780643840597E-006;-9.205818888249479E-005;1.124869994651776E-005;1.364224236422851E-005;2.004596870028524E-005;1.284849108667876E-001;3.156824230974867E-001;-4.066183815228167E-006;8.922156825090534E-007;-1.211106674723741E-006;-5.759435643958042E-006;1.993519402966645E-005;5.688130861719852E-006;3.038062079027723E-006;-9.013434839271480E-006;3.858408407952482E-001;-8.839837688738971E-001;-3.751111784117921E-006;1.808494522551445E-005;-9.516526250415855E-005;-1.311233879505439E-005;-2.067889397966123E-005;-2.896739174358841E-006;-2.389625658090660E-006;-2.542649461399901E-006;1.284849108667876E-001;3.156824230974867E-001;1.284849108667876E-001;3.156824230974867E-001;
4.921959118236473E+009;-1.383512515079403E-001;-4.113921559636649E-001;-8.483900594582029E-005;2.959340208614956E-005;-6.840014488057474E-007;2.001599673223465E-006;-6.077491996369581E-005;3.376659291129374E-005;-2.286056237923877E-005;-3.434527923276055E-006;1.674932175650676E-001;2.847735074552736E-001;-4.636443509164747E-006;3.284425610069667E-006;-1.760392288313547E-005;1.104495192735104E-005;-2.044592338184560E-005;-1.819391158793651E-005;1.233628347195547E-006;-3.426063479440552E-006;3.910724923845382E-001;-8.831100129433676E-001;1.919349810592295E-005;-2.054793465007030E-005;-8.483900594582029E-005;2.959340208614956E-005;-2.057595780994717E-006;-2.554813113563903E-005;-5.721929524367613E-006;-1.069960634907335E-006;1.674932175650676E-001;2.847735074552736E-001;1.674932175650676E-001;2.847735074552736E-001;
4.937990581162325E+009;-1.181809927073722E-001;-3.848272334126477E-001;-3.684538764549614E-005;1.534216372958584E-005;-2.770682909042860E-006;6.987128739470424E-006;-1.351148235839902E-005;3.528972016242168E-005;5.106199904068153E-006;-2.382547039043311E-005;2.018705276162553E-001;2.466451756949029E-001;4.697096244971636E-006;-2.398992701755801E-006;-1.236944737634197E-005;1.337522062844194E-005;8.705531447064062E-006;-7.543864507538711E-006;-3.526585633478826E-006;4.735109681678302E-006;3.896571562415653E-001;-8.857559206211847E-001;3.079422605900400E-006;1.487391524684402E-005;-3.684538764549614E-005;1.534216372958584E-005;-1.505301899498841E-005;7.671905473081915E-006;4.996048185264689E-006;-7.712165734791557E-007;2.018705276162553E-001;2.466451756949029E-001;2.018705276162553E-001;2.466451756949029E-001;
4.954022044088176E+009;-2.339385424095001E-001;-3.906939965098722E-001;3.180374532880784E-006;1.757587380183134E-005;-7.816108848736713E-006;-4.604125856184727E-006;5.124208447154699E-006;3.388153734691081E-005;1.882246248113683E-005;-3.484110519187512E-006;2.283047617756439E-001;2.068668922998800E-001;8.077607748162281E-007;4.927219165735017E-006;-1.260862210210357E-005;6.502433055259494E-006;-2.694456974113190E-007;2.431586769456005E-007;8.762206460438032E-006;2.927164509829169E-006;3.836176991209608E-001;-8.887558885930995E-001;2.575290608348054E-005;1.654279564822428E-005;3.180374532880784E-006;1.757587380183134E-005;1.711935113720233E-005;-2.296369876702212E-006;8.410507907815650E-007;-3.917759413543547E-006;2.283047617756439E-001;2.068668922998800E-001;2.283047617756439E-001;2.068668922998800E-001;
4.970053507014028E+009;-2.247167446254339E-001;-4.128413328187727E-001;2.950700148848312E-005;1.778417358315957E-005;6.747932924852596E-006;1.921425572154757E-006;5.633154621734168E-005;-6.931935823589523E-006;1.230791016662802E-005;-1.328289323662053E-005;2.481496582127575E-001;1.637760466667531E-001;-1.621632297449401E-006;2.879955769942358E-006;2.794744441379975E-006;8.497697564649412E-006;1.557679855220705E-005;1.576458719363255E-005;1.117343937724936E-005;-5.029278911313289E-006;3.769129379556486E-001;-8.900916525153866E-001;-1.967821999511664E-005;-1.153740969918714E-005;2.950700148848312E-005;1.778417358315957E-005;-8.712117063186978E-006;3.122220124866889E-005;-2.202010798522511E-008;-7.006746883163007E-006;2.481496582127575E-001;1.637760466667531E-001;2.481496582127575E-001;1.637760466667531E-001;
4.986084969939879E+009;-3.047926357518396E-001;-3.919372963592887E-001;3.739631548019467E-006;1.078527196273571E-005;-2.181770181348580E-006;1.669573374623073E-006;1.328787688369114E-005;-5.026376622646511E-005;-3.171117159318916E-005;1.579863711909107E-005;2.598684253201365E-001;1.187676003644757E-001;1.264344894609871E-006;2.808962980899030E-006;3.063192105768335E-006;-1.660349707722451E-005;-1.179605107670063E-005;-2.385721511397692E-006;-7.859042016039321E-007;6.097866788811522E-006;3.729287070200980E-001;-8.884165436852310E-001;3.260216303978730E-006;-3.938056497337074E-006;3.739631548019467E-006;1.078527196273571E-005;2.319949075630328E-006;-1.010174340375337E-006;1.290504064951027E-006;1.676369803728606E-006;2.598684253201365E-001;1.187676003644757E-001;2.598684253201365E-001;1.187676003644757E-001;
5.002116432865731E+009;-2.989981351216956E-001;-4.044326488898499E-001;-2.037489946885114E-005;-6.250272375709583E-005;4.333152413943676E-006;-6.558773761967724E-006;-5.692553448716746E-006;-9.765954907363695E-005;4.166299849922645E-006;1.886151182519783E-005;2.637794420403817E-001;7.328204937984736E-002;-3.067393162732240E-006;2.594691042337777E-007;-8.964341836600307E-006;6.379897853551160E-006;3.371423996189989E-006;5.669575705281812E-006;-1.385330746950461E-006;2.127626547565563E-006;3.758808327577079E-001;-8.853033281503673E-001;5.413603453057559E-006;1.273307263416165E-005;-2.037489946885114E-005;-6.250272375709583E-005;1.143896036596136E-005;1.579876975814794E-005;2.062743115234284E-006;-2.032337334398046E-006;2.637794420403817E-001;7.328204937984736E-002;2.637794420403817E-001;7.328204937984736E-002;
5.018147895791583E+009;-3.839697078792234E-001;-3.595029845162684E-001;-4.355574837373658E-005;-6.415224586110009E-005;3.354069063247523E-006;-2.515842150258218E-006;-1.552638904138404E-005;-4.899508345937932E-005;-1.076069009072518E-005;-1.484602186242781E-005;2.607525916856665E-001;2.697610720129816E-002;-1.144872236834646E-006;1.001278458923800E-006;1.941093252247321E-005;1.363084116697125E-005;1.350628458414895E-005;-3.802201112435049E-006;-1.170969633770000E-005;-2.094409723105072E-006;3.862135238285130E-001;-8.830282975121259E-001;-6.765813443618113E-007;-5.273168027233202E-006;-4.355574837373658E-005;-6.415224586110009E-005;1.589717546934832E-005;2.721657913618437E-005;-6.672859379546984E-007;-1.996967715849115E-006;2.607525916856665E-001;2.697610720129816E-002;2.607525916856665E-001;2.697610720129816E-002;
5.034179358717435E+009;-3.855078770754211E-001;-3.923487474927129E-001;-8.004797455038508E-005;-1.039196558310749E-004;2.170697517558111E-007;-8.288185771909638E-006;-5.895288181815825E-005;-8.928171700451989E-005;-2.516316226542907E-005;1.712152840111320E-005;2.492726654142907E-001;-1.864777517349536E-002;-3.333836206039753E-006;4.233827507501947E-006;-1.205361470005153E-005;-1.276909535435226E-006;1.693920808414188E-005;-1.514743331345688E-005;-5.180674511854425E-006;-7.506494309504126E-006;3.935379485995891E-001;-8.834789904705570E-001;2.314923216960188E-005;-3.297179527669651E-006;-8.004797455038508E-005;-1.039196558310749E-004;3.287282943039530E-007;1.183145107939775E-005;-6.586115652020943E-006;2.751310230053492E-006;2.492726654142907E-001;-1.864777517349536E-002;2.492726654142907E-001;-1.864777517349536E-002;
5.050210821643287E+009;-4.278104526124830E-001;-3.226923364173915E-001;-1.134711221772880E-004;-2.383198722942952E-005;7.589978847143519E-006;-3.969575883594414E-006;-8.092107085672966E-005;-5.981422496281802E-005;2.368097920918914E-005;-1.756983093236541E-005;2.323460911439959E-001;-6.160891151004056E-002;4.733382164544650E-006;2.208448277916984E-006;2.128805628039354E-005;-8.871157253502109E-006;1.558909908239298E-005;-9.795719157470833E-006;-8.967439734122517E-006;1.017663270140963E-005;3.975476599042950E-001;-8.873726574805455E-001;-7.386560507623472E-007;7.279364329737479E-006;-1.134711221772880E-004;-2.383198722942952E-005;1.217182740570174E-005;8.817354734750201E-006;-7.885416207541354E-007;-5.651844153075721E-007;2.323460911439959E-001;-6.160891151004056E-002;2.323460911439959E-001;-6.160891151004056E-002;
5.066242284569138E+009;-4.645492607526028E-001;-3.214057448304671E-001;-9.684453133563166E-005;-7.423041639696545E-006;1.620561074168223E-006;3.370439800770728E-006;-1.094331950679771E-004;2.495127519401731E-005;-1.337173114834265E-005;-1.004396403176894E-005;2.081864828895551E-001;-1.021586218765019E-001;7.174385336924542E-007;5.099549008235316E-006;-1.057857186797684E-006;2.313325117961403E-007;-1.143556525140676E-005;1.417273311733854E-005;-1.642728193973690E-005;3.787309077205838E-008;3.982382991199892E-001;-8.956399305538464E-001;-1.689460640431303E-005;8.238671504523903E-006;-9.684453133563166E-005;-7.423041639696545E-006;1.417499498415705E-005;-4.895402618683597E-006;-4.264034291167982E-006;7.466977447842266E-007;2.081864828895551E-001;-1.021586218765019E-001;2.081864828895551E-001;-1.021586218765019E-001;
5.082273747494989E+009;-5.019397013742596E-001;-2.738654378267627E-001;-7.974915317956888E-005;6.305815199931126E-005;-3.699659364428970E-007;4.562022136270277E-006;-1.020820991904132E-004;5.557826336427428E-005;-1.343616366173773E-005;3.967190953131863E-007;1.793843335416592E-001;-1.368689366376073E-001;-6.269698129278917E-006;-2.587198585102582E-006;1.535267183535238E-006;7.807870574660670E-006;-1.140709940610534E-005;9.444646884417760E-006;1.524230803763730E-006;-5.368208001012595E-006;3.963896018609086E-001;-9.062617067223662E-001;9.200564769939301E-007;-1.659574471008500E-005;-7.974915317956888E-005;6.305815199931126E-005;-3.828435135292998E-006;-2.178778233069381E-005;-6.832089645215797E-006;2.001073749692048E-006;1.793843335416592E-001;-1.368689366376073E-001;1.793843335416592E-001;-1.368689366376073E-001;
5.098305210420841E+009;-5.181006821184319E-001;-2.563922814036442E-001;-5.682432238279862E-005;2.711760520632273E-005;5.910238918580135E-007;2.476855353594629E-006;-9.180812031098952E-005;9.482178910570201E-005;-8.708738215233350E-006;9.882938690380860E-006;1.447947229977879E-001;-1.663576886162727E-001;-2.654056000407209E-006;-2.133895619273075E-006;3.705630234754667E-006;1.310619593816914E-005;-6.625991973243593E-006;-9.769311383382177E-006;1.797536245456851E-006;-2.295503340508733E-006;3.874421500020956E-001;-9.183703543314615E-001;1.431650226115552E-006;2.628196391810692E-005;-5.682432238279862E-005;2.711760520632273E-005;-7.440964944278800E-006;2.697728393545776E-006;-1.780761792669526E-006;-7.840272683306033E-007;1.447947229977879E-001;-1.663576886162727E-001;1.447947229977879E-001;-1.663576886162727E-001;
5.114336673346693E+009;-5.683184966204006E-001;-1.996088284292449E-001;-7.282158599848774E-005;8.998613022995651E-005;5.476496622477318E-007;-4.097436430575473E-006;-3.826745793827598E-005;9.445628655088529E-005;6.091263414182071E-006;2.980922184351126E-006;1.058584606313028E-001;-1.891366645619279E-001;-5.352370515596642E-007;-1.158221588778662E-008;1.089878543340837E-005;-2.217465781399880E-005;-5.060691787793108E-006;-1.470387260388750E-005;6.447505864202836E-006;8.851677701752437E-006;3.745224953982124E-001;-9.272941927827630E-001;-8.804844150950542E-006;-1.892523313585576E-005;-7.282158599848774E-005;8.998613022995651E-005;-4.463088921688472E-006;1.573323150578650E-005;-1.646480757410526E-006;-2.953718006793190E-007;1.058584606313028E-001;-1.891366645619279E-001;1.058584606313028E-001;-1.891366645619279E-001;
5.130368136272545E+009;-5.661238710094899E-001;-2.097023343599810E-001;-3.688293707127154E-005;1.241471771165898E-004;3.833450631736498E-008;-1.327013645106237E-006;-8.750298493717055E-005;1.041989924262984E-004;4.546218711607789E-006;3.470107726111522E-005;6.302163092206660E-002;-2.045887642839571E-001;-1.572806195473539E-006;-4.501437185653029E-006;-6.705818619527902E-007;-7.198824033416131E-006;1.141825455596971E-005;-2.853478618173830E-005;-2.844164865265001E-007;1.244908890611436E-005;3.624900803712179E-001;-9.328334818058623E-001;2.543365165308158E-005;3.006417023034231E-006;-3.688293707127154E-005;1.241471771165898E-004;7.315026058905213E-006;8.474473369160281E-007;5.348608904590468E-006;8.114519869645797E-006;6.302163092206660E-002;-2.045887642839571E-001;6.302163092206660E-002;-2.045887642839571E-001;
5.146399599198397E+009;-6.000068403707677E-001;-1.161857228340369E-001;2.638333815650655E-005;4.617043061728509E-005;-1.899739831584634E-006;-6.852826689537567E-007;-9.605595342757454E-006;3.188593814015270E-005;-3.660552415688902E-006;1.423185780961323E-005;1.703786886512847E-002;-2.134834873006222E-001;1.306551477973680E-006;1.046012861222872E-006;1.683030265388645E-005;2.334279627806889E-005;-1.417042744917089E-005;1.121495466833534E-005;-3.290626866199781E-006;1.793564838392166E-006;3.526601577674620E-001;-9.352635343701364E-001;2.322518020745817E-006;-1.442831989251646E-006;2.638333815650655E-005;4.617043061728509E-005;-7.056476202806087E-006;7.961183919665875E-006;-3.716110649998781E-006;-4.663401066047721E-006;1.703786886512847E-002;-2.134834873006222E-001;1.703786886512847E-002;-2.134834873006222E-001;
5.162431062124249E+009;-6.140539409910504E-001;-1.462022118901811E-001;4.166901387818557E-005;-7.992163118634159E-006;2.779102277781885E-006;-1.650550339978940E-007;4.129481762778261E-006;-9.175882130204582E-006;-9.756639019320556E-006;-1.596468340280660E-005;-3.095068942246745E-002;-2.139341991215752E-001;5.860922777983605E-008;-1.845942153269224E-007;-1.007671135204689E-005;-1.423455281399941E-005;-2.140969429950334E-006;-3.170516833367833E-005;-1.213933612877542E-005;4.832956126016526E-006;3.429625439537000E-001;-9.360660603719085E-001;7.422321572953132E-007;4.827861466622882E-006;4.166901387818557E-005;-7.992163118634159E-006;-2.474876305820891E-005;-4.282547577040582E-006;5.187864336033405E-007;5.654520915549963E-006;-3.095068942246745E-002;-2.139341991215752E-001;-3.095068942246745E-002;-2.139341991215752E-001;
